customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-15357,Female,1,Yes,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,73.8,4469.05,No
CUST-15358,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,23.44,706.91,Yes
CUST-15359,Male,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.66,868.28,No
CUST-15360,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,45.61,1069.34,No
CUST-15361,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,119.93,2712.94,No
CUST-15362,Male,0,No,Yes,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,49.45,2501.48,No
CUST-15363,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,108.22,7443.22,No
CUST-15364,Female,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,86.98,2226.65,No
CUST-15365,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,52.77,833.67,No
CUST-15366,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,73.44,3676.9,Yes
CUST-15367,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,103.73,3653.92,No
CUST-15368,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,108.1,671.09,Yes
CUST-15369,Female,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,34.36,38.4,Yes
CUST-15370,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,52.64,3156.36,No
CUST-15371,Male,1,No,Yes,46,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,52.19,2491.36,No
CUST-15372,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.29,1261.12,No
CUST-15373,Male,0,No,No,31,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,79.02,2539.8,No
CUST-15374,Female,1,No,No,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card,105.19,1257.0,No
CUST-15375,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,56.92,0.0,No
CUST-15376,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,93.48,3134.18,No
CUST-15377,Male,1,No,Yes,61,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,82.03,5035.3,No
CUST-15378,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,56.32,3879.09,No
CUST-15379,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.39,970.44,Yes
CUST-15380,Female,0,Yes,No,63,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,90.35,5760.83,No
CUST-15381,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,105.17,2503.58,Yes
CUST-15382,Female,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,87.96,3338.51,No
CUST-15383,Female,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,19.82,220.42,No
CUST-15384,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,40.06,199.32,No
CUST-15385,Female,0,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,25.09,1332.03,Yes
CUST-15386,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,76.18,3.15,Yes
CUST-15387,Male,1,No,No,55,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card,95.16,5240.04,No
CUST-15388,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer,29.28,1757.06,No
CUST-15389,Female,1,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,103.51,2135.76,No
CUST-15390,Female,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.66,2632.37,No
CUST-15391,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer,88.38,1325.5,No
CUST-15392,Female,1,No,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,117.08,5780.14,Yes
CUST-15393,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.54,1161.12,Yes
CUST-15394,Female,0,Yes,Yes,16,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,109.92,1846.77,No
CUST-15395,Female,0,No,No,57,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.86,1698.55,No
CUST-15396,Female,1,No,Yes,1,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.08,0.0,Yes
CUST-15397,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.85,400.75,Yes
CUST-15398,Male,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,110.44,4225.78,No
CUST-15399,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,69.65,354.57,No
CUST-15400,Female,0,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.6,5338.14,Yes
CUST-15401,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.23,6120.11,No
CUST-15402,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card,102.94,1998.92,No
CUST-15403,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,30.39,1842.38,No
CUST-15404,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,100.63,1533.32,Yes
CUST-15405,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,67.09,3406.07,No
CUST-15406,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,63.96,2339.72,No
CUST-15407,Male,0,No,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.24,4405.71,No
CUST-15408,Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.94,4755.79,No
CUST-15409,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card,114.4,4754.68,Yes
CUST-15410,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.92,4168.62,No
CUST-15411,Female,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,115.22,7577.06,Yes
CUST-15412,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,36.39,203.99,Yes
CUST-15413,Male,0,Yes,No,63,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.86,5832.52,No
CUST-15414,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,100.85,2077.29,Yes
CUST-15415,Male,0,No,No,33,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,87.27,2876.26,Yes
CUST-15416,Male,1,No,No,54,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,79.91,4383.94,No
CUST-15417,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,75.61,2066.96,No
CUST-15418,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,105.81,4020.75,No
CUST-15419,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,101.81,1786.05,No
CUST-15420,Female,0,No,No,70,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card,30.47,2161.86,No
CUST-15421,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,104.56,6645.24,Yes
CUST-15422,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,60.23,0.0,No
CUST-15423,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,43.88,113.72,Yes
CUST-15424,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,106.72,258.54,Yes
CUST-15425,Male,1,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,62.07,1668.51,No
CUST-15426,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,100.45,4198.68,No
CUST-15427,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,44.87,2593.68,No
CUST-15428,Female,1,Yes,Yes,31,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,18.4,564.15,Yes
CUST-15429,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,68.54,2182.57,No
CUST-15430,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,28.22,788.46,No
CUST-15431,Female,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.95,5096.17,Yes
CUST-15432,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,46.16,2774.36,No
CUST-15433,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,63.25,4334.45,No
CUST-15434,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,26.88,1638.25,No
CUST-15435,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.24,1493.59,Yes
CUST-15436,Male,1,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.71,5427.63,No
CUST-15437,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,33.46,467.81,Yes
CUST-15438,Female,1,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,84.01,4656.34,No
CUST-15439,Male,1,No,Yes,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,111.58,1905.38,No
CUST-15440,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer,87.34,4627.21,No
CUST-15441,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,100.72,4152.13,No
CUST-15442,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,29.12,1038.82,Yes
CUST-15443,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,43.57,2651.72,No
CUST-15444,Male,1,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.24,4469.8,Yes
CUST-15445,Female,0,No,No,17,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,90.94,1478.02,Yes
CUST-15446,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,83.23,1760.79,Yes
CUST-15447,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,85.7,4573.85,No
CUST-15448,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.25,1790.95,No
CUST-15449,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,22.54,1208.08,No
CUST-15450,Male,0,No,No,67,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,98.01,6574.27,No
CUST-15451,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,87.23,5776.57,No
CUST-15452,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.23,4606.92,No
CUST-15453,Female,0,No,No,17,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,109.78,1928.25,Yes
CUST-15454,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.29,296.5,No
CUST-15455,Male,0,No,Yes,39,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,48.02,1786.94,No
CUST-15456,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,107.03,7375.34,No
CUST-15457,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,99.29,6422.96,No
CUST-15458,Male,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,70.53,4708.24,No
CUST-15459,Female,1,No,Yes,48,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card,31.33,1451.5,No
CUST-15460,Female,0,Yes,No,51,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,39.94,2068.35,No
CUST-15461,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.94,2391.24,Yes
CUST-15462,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,57.27,1145.25,No
CUST-15463,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,103.32,850.42,No
CUST-15464,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,114.9,5250.82,Yes
CUST-15465,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.17,4076.97,No
CUST-15466,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,56.51,2861.88,Yes
CUST-15467,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.45,5366.43,Yes
CUST-15468,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,53.85,2773.25,No
CUST-15469,Male,1,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card,35.04,2479.23,No
CUST-15470,Male,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,21.41,349.58,Yes
CUST-15471,Male,1,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.34,1564.63,No
CUST-15472,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,110.16,4083.53,No
CUST-15473,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,42.38,3078.22,Yes
CUST-15474,Male,1,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card,39.06,2506.51,No
CUST-15475,Female,1,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,116.92,6187.9,No
CUST-15476,Female,0,Yes,No,23,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,20.55,458.58,Yes
CUST-15477,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,98.15,4392.42,No
CUST-15478,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,50.78,3600.96,No
CUST-15479,Male,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,21.82,1317.48,Yes
CUST-15480,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,111.62,6298.71,Yes
CUST-15481,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.24,1824.66,No
CUST-15482,Male,0,No,Yes,59,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,74.28,4353.64,No
CUST-15483,Female,0,No,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,45.95,2771.12,No
CUST-15484,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,24.65,765.24,No
CUST-15485,Male,1,No,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,23.09,461.51,Yes
CUST-15486,Female,0,No,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,29.79,899.98,No
CUST-15487,Female,0,No,No,40,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,25.28,976.64,No
CUST-15488,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.58,3990.69,No
CUST-15489,Female,0,No,Yes,64,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,67.53,4306.63,Yes
CUST-15490,Female,0,No,Yes,30,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.97,1605.61,No
CUST-15491,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,60.67,1808.54,No
CUST-15492,Female,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,112.75,1942.33,No
CUST-15493,Female,0,No,No,16,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,110.9,1827.93,Yes
CUST-15494,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.0,3294.2,Yes
CUST-15495,Male,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,108.24,1386.76,No
CUST-15496,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,50.6,2786.16,No
CUST-15497,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,56.87,1155.99,No
CUST-15498,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.6,5368.14,No
CUST-15499,Female,1,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,81.61,4462.94,No
CUST-15500,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,67.13,1170.17,No
CUST-15501,Female,1,Yes,Yes,56,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,58.87,3343.74,No
CUST-15502,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,118.59,5047.1,No
CUST-15503,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.75,3409.66,No
CUST-15504,Male,1,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,62.37,25.41,Yes
CUST-15505,Female,0,No,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,92.18,4768.37,No
CUST-15506,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card,45.5,3147.58,No
CUST-15507,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,28.22,935.13,No
CUST-15508,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,53.95,3487.05,No
CUST-15509,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,59.1,2925.37,No
CUST-15510,Female,1,Yes,No,0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,19.69,56.04,No
CUST-15511,Male,1,Yes,No,20,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,101.11,2003.22,No
CUST-15512,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,54.64,2898.48,No
CUST-15513,Male,0,Yes,No,15,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,77.2,1137.11,No
CUST-15514,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer,25.54,1497.96,No
CUST-15515,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,35.85,1804.17,No
CUST-15516,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,108.75,4208.27,No
CUST-15517,Male,1,Yes,No,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,80.09,2011.11,No
CUST-15518,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.93,7360.54,Yes
CUST-15519,Female,0,Yes,No,63,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,119.87,7582.39,No
CUST-15520,Male,0,No,No,42,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer,55.93,2411.27,No
CUST-15521,Female,1,Yes,Yes,16,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,48.48,777.11,Yes
CUST-15522,Female,1,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,105.55,6125.29,No
CUST-15523,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,119.86,2692.56,No
CUST-15524,Male,0,No,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.22,504.87,No
CUST-15525,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card,99.1,4215.14,No
CUST-15526,Male,1,Yes,No,52,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,97.74,5056.37,Yes
CUST-15527,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,54.24,3690.31,Yes
CUST-15528,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,76.58,2480.3,No
CUST-15529,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,102.97,4549.13,No
CUST-15530,Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,88.19,5926.28,No
CUST-15531,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card,20.16,362.98,No
CUST-15532,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,52.34,3616.76,No
CUST-15533,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,32.74,544.14,No
CUST-15534,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,41.76,88.92,Yes
CUST-15535,Male,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,110.36,970.7,Yes
CUST-15536,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,21.76,1079.08,No
CUST-15537,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.42,481.78,No
